"Zone","DateTime","Temperature","Humidity","Wind.Speed","general.diffuse.flows","diffuse.flows","Date","Month","Weekday","Hour","DayOfWeek","Power","Outlier"
"Zone.3..Power.Consumption",2020-07-31 17:21:40,25.52,72.1,4.904,0.102,0.052,2020-07-31,"Jul","Fri",17,"Fri",38747.4477,TRUE
"Zone.3..Power.Consumption",2020-08-06 17:20:40,27.93,77.7,4.905,0.088,0.096,2020-08-06,"Aug","Thu",17,"Thu",38749.09091,TRUE
"Zone.3..Power.Consumption",2020-08-10 17:19:30,32.29,27.94,4.902,25.38,20.06,2020-08-10,"Aug","Mon",17,"Mon",38749.09091,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:21:00,25.33,86.3,4.919,0.051,0.144,2020-08-19,"Aug","Wed",17,"Wed",38761.12853,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:19:30,27,78.2,4.916,96.4,91.6,2020-07-16,"Jul","Thu",17,"Thu",38777.57322,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:22:50,27.39,37.98,4.921,0.102,0.133,2020-07-18,"Jul","Sat",17,"Sat",38777.57322,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:21:10,27.44,40.59,4.915,0.091,0.107,2020-07-09,"Jul","Thu",17,"Thu",38795.64854,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:19:50,29.97,33.98,4.916,70.7,72.5,2020-07-09,"Jul","Thu",17,"Thu",38801.67364,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:20:40,24.4,55.62,4.91,0.102,0.063,2020-08-15,"Aug","Sat",17,"Sat",38809.279,TRUE
"Zone.3..Power.Consumption",2020-08-01 17:20:20,26.72,81.5,4.906,3.353,2.757,2020-08-01,"Aug","Sat",17,"Sat",38815.29781,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:19:20,26.2,45.92,4.903,79.9,93,2020-08-15,"Aug","Sat",17,"Sat",38821.31661,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:21:20,30.9,21.64,4.916,0.106,0.085,2020-07-10,"Jul","Fri",17,"Fri",38825.77406,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:23:10,24.95,55.89,4.904,0.073,0.107,2020-07-23,"Jul","Thu",17,"Thu",38831.79916,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:19:30,26.73,81.2,4.906,44.58,35.45,2020-08-05,"Aug","Wed",17,"Wed",38833.35423,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:21:10,26.96,83.2,4.905,0.102,0.137,2020-08-08,"Aug","Sat",17,"Sat",38833.35423,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:19:30,30.01,38.15,4.908,100.4,111.4,2020-07-29,"Jul","Wed",17,"Wed",38837.82427,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:23:20,25.62,79.5,4.905,0.117,0.078,2020-07-27,"Jul","Mon",17,"Mon",38855.89958,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:21:50,25.33,83.3,4.911,0.11,0.141,2020-07-13,"Jul","Mon",17,"Mon",38861.92469,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:22:30,25.87,85.6,4.921,0.051,0.189,2020-07-16,"Jul","Thu",17,"Thu",38861.92469,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:23:20,23.24,73.1,4.908,0.088,0.111,2020-07-25,"Jul","Sat",17,"Sat",38861.92469,TRUE
"Zone.3..Power.Consumption",2020-08-17 17:20:30,25.17,58.25,0.071,0.117,0.152,2020-08-17,"Aug","Mon",17,"Mon",38863.44828,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:19:50,33.11,23.48,4.916,68.37,70.7,2020-07-10,"Jul","Fri",17,"Fri",38867.94979,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:19:30,26.84,74.9,4.911,92.3,85.9,2020-07-15,"Jul","Wed",17,"Wed",38873.9749,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:23:40,24.54,46.95,4.91,0.095,0.107,2020-07-24,"Jul","Fri",17,"Fri",38873.9749,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:21:00,28.58,44.01,4.91,0.051,0.126,2020-07-28,"Jul","Tue",17,"Tue",38873.9749,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:22:30,30.51,25.41,4.91,0.113,0.104,2020-07-21,"Jul","Tue",17,"Tue",38886.0251,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:19:20,28.97,67.76,4.91,119.1,120.6,2020-07-22,"Jul","Wed",17,"Wed",38892.05021,TRUE
"Zone.3..Power.Consumption",2020-08-04 17:20:00,26.35,77.8,4.901,12.34,9.95,2020-08-04,"Aug","Tue",17,"Tue",38905.57994,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:21:50,25.57,59.52,4.911,0.08,0.111,2020-07-29,"Jul","Wed",17,"Wed",38910.12552,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:21:10,27.16,82.1,4.909,0.084,0.137,2020-08-07,"Aug","Fri",17,"Fri",38911.59875,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:19:30,32.62,37.42,4.928,109.3,115.6,2020-07-17,"Jul","Fri",17,"Fri",38922.17573,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:19:20,28.71,22.27,4.907,110,96.5,2020-08-12,"Aug","Wed",17,"Wed",38929.65517,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:20:50,23.79,59.61,0.535,0.088,0.074,2020-08-16,"Aug","Sun",17,"Sun",38929.65517,TRUE
"Zone.3..Power.Consumption",2020-08-01 17:20:10,26.85,80.8,4.907,8.79,7.36,2020-08-01,"Aug","Sat",17,"Sat",38965.76803,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:21:30,26.19,66.63,4.909,0.099,0.107,2020-07-11,"Jul","Sat",17,"Sat",38976.40167,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:21:40,26.08,67.1,4.911,0.102,0.115,2020-07-11,"Jul","Sat",17,"Sat",38976.40167,TRUE
"Zone.3..Power.Consumption",2020-08-17 17:19:20,26.53,53.68,0.071,63.38,66.98,2020-08-17,"Aug","Mon",17,"Mon",38995.86207,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:22:10,25.52,79.4,4.915,0.091,0.13,2020-07-14,"Jul","Tue",17,"Tue",39000.50209,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:21:10,31.02,22.51,4.917,0.099,0.104,2020-07-10,"Jul","Fri",17,"Fri",39006.5272,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:21:00,27.64,40.62,4.91,0.139,0.2,2020-07-09,"Jul","Thu",17,"Thu",39018.57741,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:20:40,26.55,29.74,4.908,0.069,0.085,2020-08-12,"Aug","Wed",17,"Wed",39031.97492,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:21:30,25.65,71.5,4.906,0.124,0.067,2020-07-31,"Jul","Fri",17,"Fri",39042.67782,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:21:30,25.48,82.5,4.91,0.062,0.111,2020-07-13,"Jul","Mon",17,"Mon",39048.70293,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:19:20,29.27,35.91,4.909,137.3,153.7,2020-07-23,"Jul","Thu",17,"Thu",39048.70293,TRUE
"Zone.3..Power.Consumption",2020-08-09 17:19:30,29.97,65.56,4.904,27.87,25.06,2020-08-09,"Aug","Sun",17,"Sun",39056.05016,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:21:30,25.72,79.4,4.906,0.106,0.159,2020-07-12,"Jul","Sun",17,"Sun",39060.75314,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:22:40,26.28,58.79,4.929,0.091,0.115,2020-07-19,"Jul","Sun",17,"Sun",39060.75314,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:20:50,25.3,67.91,0.067,0.08,0.078,2020-08-18,"Aug","Tue",17,"Tue",39062.06897,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:22:30,27.53,44.52,4.921,0.091,0.126,2020-07-17,"Jul","Fri",17,"Fri",39066.77824,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:21:20,26.36,65.89,4.91,0.113,0.104,2020-07-11,"Jul","Sat",17,"Sat",39072.80335,TRUE
"Zone.3..Power.Consumption",2020-08-01 17:20:00,26.99,79.9,4.903,17.86,14.91,2020-08-01,"Aug","Sat",17,"Sat",39086.1442,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:21:40,23.82,63.52,4.91,0.113,0.104,2020-07-30,"Jul","Thu",17,"Thu",39090.87866,TRUE
"Zone.3..Power.Consumption",2020-08-10 17:20:10,31.25,29.18,4.905,1.447,1.237,2020-08-10,"Aug","Mon",17,"Mon",39092.16301,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:19:30,36,17.21,4.907,100.4,100.1,2020-07-21,"Jul","Tue",17,"Tue",39145.1046,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:20:30,26.7,29.44,4.908,0.106,0.104,2020-08-12,"Aug","Wed",17,"Wed",39158.36991,TRUE
"Zone.3..Power.Consumption",2020-08-09 17:20:30,30.4,48.75,4.908,0.234,0.237,2020-08-09,"Aug","Sun",17,"Sun",39164.38871,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:22:40,26.81,53.58,0.068,0.102,0.096,2020-07-20,"Jul","Mon",17,"Mon",39169.20502,TRUE
"Zone.3..Power.Consumption",2020-08-06 17:20:30,27.8,78.5,4.904,0.157,0.152,2020-08-06,"Aug","Thu",17,"Thu",39170.40752,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:20:50,25.34,85.9,4.924,0.077,0.104,2020-08-19,"Aug","Wed",17,"Wed",39176.42633,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:21:00,31.12,23.41,4.913,0.124,0.163,2020-07-10,"Jul","Fri",17,"Fri",39181.25523,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:22:20,25.9,85.6,4.92,0.069,0.152,2020-07-16,"Jul","Thu",17,"Thu",39181.25523,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:20:30,24.57,53.92,4.908,0.186,0.13,2020-08-15,"Aug","Sat",17,"Sat",39182.44514,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:20:50,27.94,40.25,4.913,0.786,0.7,2020-07-09,"Jul","Thu",17,"Thu",39205.35565,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:19:40,31.03,39.45,4.909,61.11,56.97,2020-07-28,"Jul","Tue",17,"Tue",39205.35565,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:19:40,26.73,74.5,4.912,75.4,69.85,2020-07-13,"Jul","Mon",17,"Mon",39211.38075,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:23:00,27.22,32.64,4.906,0.08,0.13,2020-07-22,"Jul","Wed",17,"Wed",39235.48117,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:21:40,25.78,58.45,4.908,0.121,0.052,2020-07-29,"Jul","Wed",17,"Wed",39247.53138,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:21:00,26.05,84.3,4.904,0.088,0.115,2020-08-05,"Aug","Wed",17,"Wed",39254.67085,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:21:00,26.97,83.3,4.904,0.088,0.152,2020-08-08,"Aug","Sat",17,"Sat",39254.67085,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:21:10,26.53,65.06,4.911,0.091,0.115,2020-07-11,"Jul","Sat",17,"Sat",39271.6318,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:21:40,25.43,82.8,4.909,0.073,0.13,2020-07-13,"Jul","Mon",17,"Mon",39277.6569,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:20:20,26.83,29.51,4.908,0.556,0.419,2020-08-12,"Aug","Wed",17,"Wed",39278.74608,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:20:40,25.36,85.8,4.929,0.095,0.126,2020-08-19,"Aug","Wed",17,"Wed",39296.80251,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:21:20,25.9,78.3,4.909,0.077,0.126,2020-07-12,"Jul","Sun",17,"Sun",39319.83264,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:23:30,24.68,44.42,4.908,0.11,0.093,2020-07-24,"Jul","Fri",17,"Fri",39325.85774,TRUE
"Zone.3..Power.Consumption",2020-08-10 17:19:40,32.21,27.81,4.905,15.29,11.97,2020-08-10,"Aug","Mon",17,"Mon",39326.89655,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:23:00,24.85,59.29,4.903,0.095,0.107,2020-07-23,"Jul","Thu",17,"Thu",39337.90795,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:22:40,27.39,36.75,4.921,0.099,0.126,2020-07-18,"Jul","Sat",17,"Sat",39380.08368,TRUE
"Zone.3..Power.Consumption",2020-08-10 17:20:00,31.54,27.84,4.905,5.735,4.252,2020-08-10,"Aug","Mon",17,"Mon",39405.14107,TRUE
"Zone.3..Power.Consumption",2020-08-17 17:20:20,25.3,57.98,0.066,0.391,0.307,2020-08-17,"Aug","Mon",17,"Mon",39411.15987,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:20:50,31.34,23.68,4.913,0.684,0.611,2020-07-10,"Jul","Fri",17,"Fri",39434.30962,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:22:40,26.22,82.5,4.916,0.059,0.144,2020-07-15,"Jul","Wed",17,"Wed",39434.30962,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:22:20,27.73,44.15,4.924,0.121,0.089,2020-07-17,"Jul","Fri",17,"Fri",39440.33473,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:22:20,30.91,25.44,4.911,0.095,0.148,2020-07-21,"Jul","Tue",17,"Tue",39452.38494,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:20:40,25.29,66.75,0.069,0.077,0.144,2020-08-18,"Aug","Tue",17,"Tue",39459.31034,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:20:00,29.5,35.98,4.917,52.87,53.58,2020-07-09,"Jul","Thu",17,"Thu",39464.43515,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:20:50,28.73,43.78,4.91,0.106,0.13,2020-07-28,"Jul","Tue",17,"Tue",39464.43515,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:21:30,26.06,57.25,4.908,0.106,0.1,2020-07-29,"Jul","Wed",17,"Wed",39464.43515,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:20:50,26.39,83.2,4.91,0.066,0.119,2020-08-05,"Aug","Wed",17,"Wed",39471.34796,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:22:30,26.82,53.32,0.065,0.084,0.144,2020-07-20,"Jul","Mon",17,"Mon",39482.51046,TRUE
"Zone.3..Power.Consumption",2020-08-10 17:19:50,31.98,27.44,4.906,10.88,8.35,2020-08-10,"Aug","Mon",17,"Mon",39483.38558,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:19:20,25.59,84.3,4.924,49.86,38.99,2020-08-19,"Aug","Wed",17,"Wed",39483.38558,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:20:00,32.79,22.28,4.916,48.98,49.64,2020-07-10,"Jul","Fri",17,"Fri",39494.56067,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:22:30,26.33,58.15,4.909,0.113,0.104,2020-07-19,"Jul","Sun",17,"Sun",39500.58577,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:21:00,27.25,81.4,4.903,0.08,0.115,2020-08-07,"Aug","Fri",17,"Fri",39501.44201,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:21:20,25.54,69.43,4.911,0.113,0.085,2020-07-31,"Jul","Fri",17,"Fri",39506.61088,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:22:00,25.56,79.1,4.908,0.091,0.141,2020-07-14,"Jul","Tue",17,"Tue",39512.63598,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:20:10,27.07,29.38,4.909,1.766,1.423,2020-08-12,"Aug","Wed",17,"Wed",39525.51724,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:20:40,23.91,59.38,4.909,0.102,0.111,2020-08-16,"Aug","Sun",17,"Sun",39525.51724,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:22:10,25.87,85.6,4.916,0.077,0.182,2020-07-16,"Jul","Thu",17,"Thu",39530.7113,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:20:50,26.87,83.7,4.908,0.073,0.115,2020-08-08,"Aug","Sat",17,"Sat",39531.53605,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:20:40,28.31,39.32,4.915,3.408,2.831,2020-07-09,"Jul","Thu",17,"Thu",39536.7364,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:19:50,27.49,58.36,4.908,63.3,64.36,2020-07-11,"Jul","Sat",17,"Sat",39548.78661,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:21:20,25.57,82.1,4.913,0.088,0.156,2020-07-13,"Jul","Mon",17,"Mon",39554.81172,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:19:30,28.41,24.11,4.906,90.2,76.7,2020-08-12,"Aug","Wed",17,"Wed",39555.61129,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:20:10,29.2,36.79,4.915,35.07,34.72,2020-07-09,"Jul","Thu",17,"Thu",39572.88703,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:21:30,23.94,62.72,4.911,0.11,0.096,2020-07-30,"Jul","Thu",17,"Thu",39578.91213,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:19:40,26.36,74.6,4.912,56.23,53.05,2020-07-14,"Jul","Tue",17,"Tue",39584.93724,TRUE
"Zone.3..Power.Consumption",2020-08-09 17:20:20,30.63,50.65,4.907,1.583,1.393,2020-08-09,"Aug","Sun",17,"Sun",39585.70533,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:23:10,23.43,72.4,4.906,0.084,0.133,2020-07-25,"Jul","Sat",17,"Sat",39603.01255,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:23:00,28.52,44.68,4.906,0.088,0.141,2020-07-26,"Jul","Sun",17,"Sun",39609.03766,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:20:40,26.46,83.9,4.909,0.113,0.111,2020-08-05,"Aug","Wed",17,"Wed",39615.79937,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:23:20,24.98,42.78,4.91,0.106,0.093,2020-07-24,"Jul","Fri",17,"Fri",39621.08787,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:20:30,25.37,85.8,4.923,0.084,0.107,2020-08-19,"Aug","Wed",17,"Wed",39621.81818,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:20:30,24.07,59.11,4.908,0.128,0.13,2020-08-16,"Aug","Sun",17,"Sun",39633.8558,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:20:20,28.91,37.62,4.92,16.94,14.59,2020-07-09,"Jul","Thu",17,"Thu",39645.18828,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:22:50,27.31,32.48,4.911,0.11,0.104,2020-07-22,"Jul","Wed",17,"Wed",39645.18828,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:21:00,26.73,63.93,4.912,0.121,0.178,2020-07-11,"Jul","Sat",17,"Sat",39657.23849,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:20:30,25.31,67.52,0.063,0.102,0.137,2020-08-18,"Aug","Tue",17,"Tue",39663.94984,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:20:00,27.47,28.48,4.903,10,7.77,2020-08-12,"Aug","Wed",17,"Wed",39669.96865,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:20:40,31.63,24.48,4.912,2.545,2.116,2020-07-10,"Jul","Fri",17,"Fri",39681.33891,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:19:20,25.67,55.75,4.906,78.6,90.9,2020-08-16,"Aug","Sun",17,"Sun",39688.02508,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:19:20,26.67,59.12,0.065,68.93,75.4,2020-08-18,"Aug","Tue",17,"Tue",39694.04389,TRUE
"Zone.3..Power.Consumption",2020-08-06 17:19:40,27.78,79,4.902,33.5,26.02,2020-08-06,"Aug","Thu",17,"Thu",39700.0627,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:20:50,26.89,62.99,4.91,0.614,0.526,2020-07-11,"Jul","Sat",17,"Sat",39711.46444,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:21:10,26.11,76.9,4.908,0.102,0.119,2020-07-12,"Jul","Sun",17,"Sun",39711.46444,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:22:30,27.64,36.38,4.916,0.088,0.1,2020-07-18,"Jul","Sat",17,"Sat",39717.48954,TRUE
"Zone.3..Power.Consumption",2020-07-09 17:20:30,28.66,38.42,4.916,8.85,7.82,2020-07-09,"Jul","Thu",17,"Thu",39729.53975,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:19:30,26.9,58.99,4.904,86,88.8,2020-07-31,"Jul","Fri",17,"Fri",39735.56485,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:20:40,26.82,84.3,4.906,0.073,0.137,2020-08-08,"Aug","Sat",17,"Sat",39736.17555,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:20:50,27.31,80.3,4.908,0.077,0.133,2020-08-07,"Aug","Fri",17,"Fri",39760.25078,TRUE
"Zone.3..Power.Consumption",2020-08-06 17:20:20,27.64,80,4.905,0.998,0.733,2020-08-06,"Aug","Thu",17,"Thu",39778.30721,TRUE
"Zone.3..Power.Consumption",2020-08-17 17:20:10,25.41,57.71,0.07,1.879,1.533,2020-08-17,"Aug","Mon",17,"Mon",39778.30721,TRUE
"Zone.3..Power.Consumption",2020-08-06 17:19:50,27.86,79.1,4.902,20.62,15.03,2020-08-06,"Aug","Thu",17,"Thu",39796.36364,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:21:10,25.67,81.5,4.91,0.091,0.126,2020-07-13,"Jul","Mon",17,"Mon",39819.91632,TRUE
"Zone.3..Power.Consumption",2020-08-17 17:19:30,26.22,55.28,0.071,43.96,45.52,2020-08-17,"Aug","Mon",17,"Mon",39826.45768,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:23:10,25.7,79.2,4.902,0.073,0.115,2020-07-27,"Jul","Mon",17,"Mon",39831.96653,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:19:30,31.46,39.71,0.07,84,75.9,2020-07-20,"Jul","Mon",17,"Mon",39837.99163,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:21:10,25.59,69.83,4.909,0.11,0.085,2020-07-31,"Jul","Fri",17,"Fri",39856.06695,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:20:20,24.72,53.05,4.905,0.764,0.593,2020-08-15,"Aug","Sat",17,"Sat",39874.60815,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:20:30,31.92,24.91,4.914,6.45,5.484,2020-07-10,"Jul","Fri",17,"Fri",39886.19247,TRUE
"Zone.3..Power.Consumption",2020-08-17 17:20:00,25.56,57.28,0.071,5.475,4.674,2020-08-17,"Aug","Mon",17,"Mon",39886.64577,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:22:20,26.95,53.48,0.066,0.124,0.07,2020-07-20,"Jul","Mon",17,"Mon",39892.21757,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:20:10,32.58,21.91,4.916,30.66,30.11,2020-07-10,"Jul","Fri",17,"Fri",39904.26778,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:20:40,26.99,61.26,4.908,2.194,1.878,2020-07-11,"Jul","Sat",17,"Sat",39904.26778,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:22:50,28.83,44.41,4.912,0.102,0.074,2020-07-26,"Jul","Sun",17,"Sun",39904.26778,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:21:20,26.31,55.69,4.91,0.091,0.07,2020-07-29,"Jul","Wed",17,"Wed",39910.29289,TRUE
"Zone.3..Power.Consumption",2020-08-09 17:19:40,29.91,65.59,4.904,30.74,28.28,2020-08-09,"Aug","Sun",17,"Sun",39916.73981,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:22:30,26.13,82.8,4.913,0.066,0.159,2020-07-15,"Jul","Wed",17,"Wed",39922.3431,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:22:10,27.98,43.98,4.925,0.077,0.13,2020-07-17,"Jul","Fri",17,"Fri",39928.3682,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:20:10,25.95,64.65,0.069,1.634,1.315,2020-08-18,"Aug","Tue",17,"Tue",39928.77743,TRUE
"Zone.3..Power.Consumption",2020-08-09 17:19:50,30.77,61.22,4.903,24.67,21.63,2020-08-09,"Aug","Sun",17,"Sun",39934.79624,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:21:50,25.59,78.9,4.916,0.069,0.17,2020-07-14,"Jul","Tue",17,"Tue",39946.44351,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:21:20,24.12,62.09,4.913,0.095,0.111,2020-07-30,"Jul","Thu",17,"Thu",39946.44351,TRUE
"Zone.3..Power.Consumption",2020-07-10 17:20:20,32.22,24.68,4.916,14.12,12.25,2020-07-10,"Jul","Fri",17,"Fri",39970.54393,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:19:30,26.24,56.52,4.908,93.2,101.2,2020-07-30,"Jul","Thu",17,"Thu",39976.56904,TRUE
"Zone.3..Power.Consumption",2020-08-06 17:20:10,27.62,80.2,4.903,6.89,4.989,2020-08-06,"Aug","Thu",17,"Thu",39976.9279,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:20:40,27.3,79.3,4.907,0.113,0.122,2020-08-07,"Aug","Fri",17,"Fri",39982.94671,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:20:20,25.58,67.11,0.066,0.351,0.256,2020-08-18,"Aug","Tue",17,"Tue",39982.94671,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:21:00,26.45,74.8,4.905,0.117,0.159,2020-07-12,"Jul","Sun",17,"Sun",39994.64435,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:22:20,27.99,36.45,4.918,0.099,0.141,2020-07-18,"Jul","Sat",17,"Sat",39994.64435,TRUE
"Zone.3..Power.Consumption",2020-08-06 17:20:00,27.73,79.6,4.901,12.4,9.42,2020-08-06,"Aug","Thu",17,"Thu",39994.98433,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:20:30,27.1,59.06,4.91,5.89,4.95,2020-07-11,"Jul","Sat",17,"Sat",40006.69456,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:20:20,24.28,58.68,4.909,0.614,0.537,2020-08-16,"Aug","Sun",17,"Sun",40019.05956,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:20:00,27.54,58.03,4.909,43.28,43.02,2020-07-11,"Jul","Sat",17,"Sat",40024.76987,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:19:30,27.62,74.4,4.902,65.4,54.05,2020-08-07,"Aug","Fri",17,"Fri",40031.09718,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:20:40,28.86,43.45,4.91,0.611,0.526,2020-07-28,"Jul","Tue",17,"Tue",40036.82008,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:19:40,26.64,82.2,4.908,30.55,24.88,2020-08-05,"Aug","Wed",17,"Wed",40043.1348,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:22:20,26.34,58.52,4.914,0.099,0.107,2020-07-19,"Jul","Sun",17,"Sun",40054.8954,TRUE
"Zone.3..Power.Consumption",2020-08-09 17:20:10,31.09,50.65,4.903,3.897,3.304,2020-08-09,"Aug","Sun",17,"Sun",40061.19122,TRUE
